id,latitude,longitude,corridor,corridor_final,corridor_confidence,corridor_agreement,corridor_source
FKID000324,12.9964147,77.5846199,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000325,12.9763384,77.575645,Non-corridor,Non-corridor,0.617404964877394,1,unresolved
FKID000326,12.981767,77.5601309,Non-corridor,Magadi Road,0.8200000000000001,1,predicted
FKID000327,12.9725476,77.5079739,Non-corridor,Non-corridor,0.5928257266444114,0,unresolved
FKID000328,12.9735765,77.5693008,Non-corridor,Magadi Road,0.8483333333333334,1,predicted
FKID000329,13.022045,77.6497867,ORR North 1,ORR North 1,1.0,1,original
FKID000330,12.9354371,77.536311,ORR West 1,ORR West 1,1.0,1,original
FKID000331,13.0022947,77.6158366,Non-corridor,Airport New South Road,0.8668065879062691,1,predicted
FKID000332,13.0415656,77.6118591,ORR North 1,ORR North 1,1.0,1,original
FKID000333,13.0690187,77.5928063,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000334,12.9397541,77.7473664,Non-corridor,Non-corridor,0.755,0,unresolved
FKID000335,12.9859956,77.5893687,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000336,12.8878816,77.6407286,Hosur Road,Hosur Road,1.0,1,original
FKID000337,12.9692805,77.7006521,ORR East 2,ORR East 2,1.0,1,original
FKID000338,13.0451892,77.5070112,Tumkur Road,Tumkur Road,1.0,1,original
FKID000339,12.9360198,77.7068567,Non-corridor,Non-corridor,0.7533333333333334,1,unresolved
FKID000340,13.0424656,77.5148652,Tumkur Road,Tumkur Road,1.0,1,original
FKID000341,12.9711964,77.6995594,ORR East 2,ORR East 2,1.0,1,original
FKID000342,12.9883029,77.509169,Magadi Road,Magadi Road,1.0,1,original
FKID000343,12.9898004,77.5721914,Non-corridor,Non-corridor,0.6583333333333333,0,unresolved
FKID000344,12.92227542,77.61942577,Hosur Road,Hosur Road,1.0,1,original
FKID000345,12.913843,77.6774956,Non-corridor,ORR East 1,0.8966666666666667,1,predicted
FKID000346,12.9772269,77.751196,Non-corridor,Non-corridor,0.87,0,unresolved
FKID000347,13.1092587,77.6039334,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000348,13.0386532,77.5740578,Non-corridor,ORR North 2,0.9166666666666667,1,predicted
FKID000349,12.9154072,77.5653126,ORR West 1,ORR West 1,1.0,1,original
FKID000350,12.9891588,77.5002047,Magadi Road,Magadi Road,1.0,1,original
FKID000351,13.0454067,77.5804235,ORR North 2,ORR North 2,1.0,1,original
FKID000352,13.0107881,77.6620919,ORR North 1,ORR North 1,1.0,1,original
FKID000353,13.0380265,77.5218887,Tumkur Road,Tumkur Road,1.0,1,original
FKID000354,12.961075,77.6373946,Old Airport Road,Old Airport Road,1.0,1,original
FKID000355,12.9712598,77.597572,Non-corridor,Mysore Road,0.9079591584170125,1,predicted
FKID000356,13.0219533,77.6496153,ORR North 1,ORR North 1,1.0,1,original
FKID000357,13.0967428,77.5980771,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000358,13.03895,77.5895433,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000359,12.9632521,77.5824056,Mysore Road,Mysore Road,1.0,1,original
FKID000360,12.97457646,77.62552477,Old Madras Road,Old Madras Road,1.0,1,original
FKID000361,13.0081323,77.6928683,Non-corridor,ORR East 2,0.915,1,predicted
FKID000362,13.0467793,77.5657141,ORR North 2,ORR North 2,1.0,1,original
FKID000363,13.1083256,77.602945,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000364,13.0686851,77.4480875,Non-corridor,Non-corridor,0.655,1,unresolved
FKID000365,12.9834372,77.5910288,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000366,12.9955054,77.6656028,ORR North 1,ORR North 1,1.0,1,original
FKID000367,13.0416934,77.6141348,ORR North 1,ORR North 1,1.0,1,original
FKID000368,12.9831222,77.560473,Non-corridor,Non-corridor,0.7833333333333333,1,unresolved
FKID000369,12.9241031,77.6488026,ORR East 1,ORR East 1,1.0,1,original
FKID000370,12.9480061,77.5350513,Mysore Road,Mysore Road,1.0,1,original
FKID000371,13.1219878,77.6106476,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000372,12.9329717,77.5086981,Mysore Road,Mysore Road,1.0,1,original
FKID000373,12.9649995,77.5347577,West of Chord Road,West of Chord Road,1.0,1,original
FKID000374,12.9979557,77.553242,West of Chord Road,West of Chord Road,1.0,1,original
FKID000375,13.049104,77.5932567,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000376,12.9062767,77.5854083,ORR West 1,ORR West 1,1.0,1,original
FKID000377,12.9930661,77.6072646,Non-corridor,Non-corridor,0.4596080436650181,1,unresolved
FKID000378,13.0483496,77.6454296,Non-corridor,Non-corridor,0.7016666666666667,0,unresolved
FKID000379,12.9474857,77.5334546,Mysore Road,Mysore Road,1.0,1,original
FKID000380,12.9946463,77.757638,Non-corridor,Non-corridor,0.8933333333333333,0,unresolved
FKID000381,12.9389754,77.5982845,Non-corridor,Bannerghata Road,0.9498826695789342,1,predicted
FKID000382,12.8404633,77.6521017,Non-corridor,Hosur Road,0.8919086416467565,1,predicted
FKID000383,12.990066,77.5051704,Magadi Road,Magadi Road,1.0,1,original
FKID000384,13.0332299,77.5882243,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000385,12.9559289,77.5459051,Mysore Road,Mysore Road,1.0,1,original
FKID000386,12.9900093,77.5051989,Magadi Road,Magadi Road,1.0,1,original
FKID000387,13.0198953,77.7095235,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID000388,13.0085344,77.5715468,Non-corridor,Non-corridor,0.6723016718848178,0,unresolved
FKID000389,12.9991066,77.6747282,ORR East 2,ORR East 2,1.0,1,original
FKID000390,12.9978016,77.6098254,Non-corridor,Non-corridor,0.5463506402224684,1,unresolved
FKID000391,12.8854753,77.5965566,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID000392,12.979657,77.5710764,Non-corridor,Magadi Road,0.86,1,predicted
FKID000393,12.8854927,77.5965724,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID000394,13.0161568,77.7092743,Non-corridor,ORR East 2,0.825,1,predicted
FKID000395,13.030071,77.536943,Tumkur Road,Tumkur Road,1.0,1,original
FKID000396,13.0140206,77.5675162,Tumkur Road,Tumkur Road,1.0,1,original
FKID000397,13.1025028,77.5994852,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000398,13.0455545,77.505774,Tumkur Road,Tumkur Road,1.0,1,original
FKID000399,12.99601,77.75823,Non-corridor,Non-corridor,0.8866666666666667,0,unresolved
FKID000400,13.0428518,77.5510758,ORR North 2,ORR North 2,1.0,1,original
FKID000401,13.035473,77.5890568,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000402,12.9519615,77.4996318,Non-corridor,Mysore Road,0.8183333333333334,1,predicted
FKID000403,12.8829772,77.752955,Non-corridor,Non-corridor,0.7033333333333334,0,unresolved
FKID000404,13.0982087,77.5712693,Non-corridor,Non-corridor,0.6795165722248286,1,unresolved
FKID000405,13.0738494,77.4396108,Non-corridor,Non-corridor,0.655,1,unresolved
FKID000406,13.0375682,77.6270117,ORR North 1,ORR North 1,1.0,1,original
FKID000407,12.9605694,77.5042779,Non-corridor,Non-corridor,0.5007402419767194,0,unresolved
FKID000408,12.9423299,77.5312866,ORR West 1,ORR West 1,1.0,1,original
FKID000409,12.974095,77.601415,Old Madras Road,Old Madras Road,1.0,1,original
FKID000410,12.9485683,77.5934648,Non-corridor,Non-corridor,0.4805879440516141,0,unresolved
FKID000411,12.9539748,77.5433401,Mysore Road,Mysore Road,1.0,1,original
FKID000412,13.0418551,77.6138337,ORR North 1,ORR North 1,1.0,1,original
FKID000413,13.0290051,77.5402099,Tumkur Road,Tumkur Road,1.0,1,original
FKID000414,12.9287199,77.5454335,ORR West 1,ORR West 1,1.0,1,original
FKID000415,12.9668133,77.50355,Non-corridor,Non-corridor,0.6023934593118645,0,unresolved
FKID000416,13.0102,77.5903783,Non-corridor,Bellary Road 1,0.9933333333333334,1,predicted
FKID000417,12.9592991,77.6545459,Old Airport Road,Old Airport Road,1.0,1,original
FKID000418,13.039407,77.6414637,Airport New South Road,Airport New South Road,1.0,1,original
FKID000419,12.9063976,77.629448,Hosur Road,Hosur Road,1.0,1,original
FKID000420,12.9675759,77.6063726,Mysore Road,Mysore Road,1.0,1,original
FKID000421,12.9392078,77.5800529,Non-corridor,Non-corridor,0.5245104653071727,0,unresolved
FKID000422,12.9437435,77.5799452,Non-corridor,Non-corridor,0.6144908056660512,1,unresolved
FKID000423,12.9168228,77.5858813,Non-corridor,ORR West 1,0.9650000000000001,1,predicted
FKID000424,13.0086669,77.5487517,West of Chord Road,West of Chord Road,1.0,1,original
FKID000425,12.948058,77.5739248,Non-corridor,Non-corridor,0.7490036046306334,1,unresolved
FKID000426,13.0469097,77.6445369,Non-corridor,Non-corridor,0.6783333333333333,0,unresolved
FKID000427,12.9640354,77.5822556,Mysore Road,Mysore Road,1.0,1,original
FKID000428,12.9814912,77.5865964,Non-corridor,Bellary Road 1,0.8833333333333333,1,predicted
FKID000429,12.9856687,77.5977511,Non-corridor,CBD 2,0.9866666666666667,1,predicted
FKID000430,12.975762,77.5646846,Magadi Road,Magadi Road,1.0,1,original
FKID000431,12.9156273,77.5694489,Non-corridor,ORR West 1,0.99,1,predicted
FKID000432,12.916885,77.5858733,Non-corridor,ORR West 1,0.9633333333333334,1,predicted
FKID000435,12.9154399,77.5694428,Non-corridor,ORR West 1,0.9933333333333334,1,predicted
FKID000436,12.9591976,77.5227753,Non-corridor,Non-corridor,0.5850665473634455,1,unresolved
FKID000438,13.0390527,77.7395319,Non-corridor,Non-corridor,0.7683333333333333,1,unresolved
FKID000440,12.9065364,77.5734677,ORR West 1,ORR West 1,1.0,1,original
FKID000441,12.9061883,77.5856282,ORR West 1,ORR West 1,1.0,1,original
FKID000442,12.9443726,77.597203,Non-corridor,Non-corridor,0.5942290767228302,0,unresolved
FKID000443,12.905831,77.6018674,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID000444,12.9155161,77.5695657,Non-corridor,ORR West 1,0.9933333333333334,1,predicted
FKID000445,12.9778753,77.5854037,Non-corridor,Non-corridor,0.7283435148950179,1,unresolved
FKID000446,12.9778753,77.5854037,Non-corridor,Non-corridor,0.7283435148950179,1,unresolved
FKID000447,13.0440133,77.55428,ORR North 2,ORR North 2,1.0,1,original
FKID000448,13.0231864,77.6468554,ORR North 1,ORR North 1,1.0,1,original
FKID000449,12.9054695,77.6016118,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID000450,12.9879767,77.5094764,Magadi Road,Magadi Road,1.0,1,original
FKID000451,12.9423959,77.6226033,Non-corridor,IRR(Thanisandra road),0.8976948583380007,1,predicted
FKID000452,13.0435049,77.5843994,ORR North 2,ORR North 2,1.0,1,original
FKID000453,12.9435964,77.5823553,Non-corridor,Non-corridor,0.5832784278591959,1,unresolved
FKID000454,12.9257168,77.5970916,Non-corridor,Bannerghata Road,0.9866666666666667,1,predicted
FKID000455,12.9263776,77.579679,Non-corridor,ORR West 1,0.9215450849254742,1,predicted
FKID000456,12.966254,77.625327,Non-corridor,Non-corridor,0.7066666666666667,0,unresolved
FKID000457,12.9063647,77.5797301,ORR West 1,ORR West 1,1.0,1,original
FKID000458,12.9454287,77.5282021,ORR West 1,ORR West 1,1.0,1,original
FKID000459,12.9604217,77.5058979,Non-corridor,Non-corridor,0.47024023899869816,1,unresolved
FKID000460,13.0635036,77.457108,Non-corridor,Non-corridor,0.655,1,unresolved
FKID000461,13.0379984,77.5219185,Tumkur Road,Tumkur Road,1.0,1,original
FKID000462,12.9388117,77.5224783,Mysore Road,Mysore Road,1.0,1,original
FKID000463,12.9288203,77.600102,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID000464,13.0456229,77.5063447,Tumkur Road,Tumkur Road,1.0,1,original
FKID000465,12.9294076,77.6004122,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID000466,12.978411,77.5434705,Magadi Road,Magadi Road,1.0,1,original
FKID000467,12.9481048,77.5732898,Non-corridor,Non-corridor,0.748030745813528,1,unresolved
FKID000468,12.9299316,77.6761985,Non-corridor,ORR East 1,0.995,1,predicted
FKID000469,12.9784584,77.5432841,Magadi Road,Magadi Road,1.0,1,original
FKID000470,12.9785537,77.6057138,Old Madras Road,Old Madras Road,1.0,1,original
FKID000471,12.9897616,77.5020282,Magadi Road,Magadi Road,1.0,1,original
FKID000472,12.9694415,77.7006984,ORR East 2,ORR East 2,1.0,1,original
FKID000473,13.0020031,77.6796905,ORR East 2,ORR East 2,1.0,1,original
FKID000474,13.0418888,77.5476664,ORR North 2,ORR North 2,1.0,1,original
FKID000475,12.9390344,77.7473732,Non-corridor,Non-corridor,0.755,0,unresolved
FKID000476,13.1825274,77.6406882,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000477,12.9613179,77.6318647,Non-corridor,Non-corridor,0.7472297720954624,1,unresolved
FKID000478,13.0271353,77.5796689,Non-corridor,Bellary Road 1,0.8533333333333333,1,predicted
FKID000479,13.0757816,77.5904347,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000480,12.9613255,77.6317795,Non-corridor,Non-corridor,0.7470892437189787,1,unresolved
FKID000481,13.0897567,77.5966983,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000482,13.0102806,77.6978433,Non-corridor,ORR East 2,0.9266666666666667,1,predicted
FKID000483,12.9928511,77.5835581,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000484,12.9615318,77.5604072,Mysore Road,Mysore Road,1.0,1,original
FKID000485,12.9709573,77.6068549,Mysore Road,Mysore Road,1.0,1,original
FKID000486,12.987838,77.5130677,Magadi Road,Magadi Road,1.0,1,original
FKID000487,12.912785,77.5589141,Non-corridor,ORR West 1,0.9533333333333334,1,predicted
FKID000488,12.9863077,77.6461739,Old Madras Road,Old Madras Road,1.0,1,original
FKID000489,12.9863102,77.646048,Old Madras Road,Old Madras Road,1.0,1,original
FKID000490,12.9567617,77.7015267,Varthur Road,Varthur Road,1.0,1,original
FKID000491,12.972025,77.6194239,Old Madras Road,Old Madras Road,1.0,1,original
FKID000492,12.9289423,77.6179915,Hosur Road,Hosur Road,1.0,1,original
FKID000493,12.971406,77.6189246,Old Madras Road,Old Madras Road,1.0,1,original
FKID000494,12.9718995,77.6197751,Old Madras Road,Old Madras Road,1.0,1,original
FKID000495,13.0929683,77.59668,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000496,12.9345691,77.6297146,Non-corridor,IRR(Thanisandra road),0.9233333333333333,1,predicted
FKID000497,12.9773537,77.6271626,Old Madras Road,Old Madras Road,1.0,1,original
FKID000498,12.9538866,77.5687814,Non-corridor,Mysore Road,0.9916666666666667,1,predicted
FKID000499,12.9758572,77.5875033,Non-corridor,Non-corridor,0.6620950815053015,0,unresolved
FKID000500,12.9681574,77.6061899,Mysore Road,Mysore Road,1.0,1,original
FKID000501,12.9561486,77.7009942,Varthur Road,Varthur Road,1.0,1,original
FKID000503,12.9458905,77.5284091,ORR West 1,ORR West 1,1.0,1,original
FKID000504,13.041233,77.6223217,Hennur Main Road,Hennur Main Road,1.0,1,original
FKID000505,12.9653189,77.5842525,Mysore Road,Mysore Road,1.0,1,original
FKID000506,12.9063813,77.585974,ORR West 1,ORR West 1,1.0,1,original
FKID000507,13.0381636,77.626299,ORR North 1,ORR North 1,1.0,1,original
FKID000508,12.916914,77.5735171,Non-corridor,ORR West 1,1.0,1,predicted
FKID000509,13.0380883,77.6259417,Hennur Main Road,Hennur Main Road,1.0,1,original
FKID000510,12.9473844,77.6989762,ORR East 1,ORR East 1,1.0,1,original
FKID000511,12.9652817,77.7019333,ORR East 2,ORR East 2,1.0,1,original
FKID000512,12.9530642,77.5417254,Mysore Road,Mysore Road,1.0,1,original
FKID000513,12.9424905,77.7467855,Non-corridor,Non-corridor,0.755,0,unresolved
FKID000514,12.9879506,77.6499319,Old Madras Road,Old Madras Road,1.0,1,original
FKID000515,12.9696333,77.603115,Mysore Road,Mysore Road,1.0,1,original
FKID000516,13.00121678,77.58402681,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000517,12.9561274,77.7125013,Varthur Road,Varthur Road,1.0,1,original
FKID000518,13.0384192,77.6257821,Hennur Main Road,Hennur Main Road,1.0,1,original
FKID000519,12.9135217,77.6036567,Non-corridor,Bannerghata Road,0.9550000000000001,1,predicted
FKID000520,13.030281,77.585662,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000521,13.1211683,77.6179233,Non-corridor,Bellary Road 2,0.985,1,predicted
FKID000522,13.0423232,77.5900171,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000523,12.9461308,77.5970935,Non-corridor,Non-corridor,0.6303732609435543,0,unresolved
FKID000524,13.0437007,77.5157783,Tumkur Road,Tumkur Road,1.0,1,original
FKID000525,12.9318535,77.5838672,Non-corridor,Non-corridor,0.8541499272924978,0,unresolved
FKID000526,13.10111,77.59962,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID000527,12.9264413,77.5808446,Non-corridor,ORR West 1,0.8305329407491429,1,predicted
FKID000528,12.9216,77.5807633,Non-corridor,ORR West 1,0.975,1,predicted
FKID000529,12.9222233,77.5836883,Non-corridor,Non-corridor,0.6677920808611599,1,unresolved
FKID000530,12.92603,77.5802967,Non-corridor,ORR West 1,0.9070587599878649,1,predicted
FKID000531,12.9841406,77.7519672,Non-corridor,Non-corridor,0.8400000000000001,0,unresolved
FKID000532,12.9529765,77.5415796,Non-corridor,Mysore Road,1.0,1,predicted
FKID000533,12.953515,77.5003879,Non-corridor,Non-corridor,0.7440696079499409,1,unresolved
FKID000534,12.9386033,77.6346546,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID000535,13.0028466,77.5838445,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000536,12.9873542,77.5126242,Magadi Road,Magadi Road,1.0,1,original
FKID000537,12.9597916,77.6415806,Old Airport Road,Old Airport Road,1.0,1,original
FKID000538,12.9364,77.5185545,Mysore Road,Mysore Road,1.0,1,original
FKID000539,13.0293051,77.5402265,Tumkur Road,Tumkur Road,1.0,1,original
FKID000540,12.9696676,77.7004044,ORR East 2,ORR East 2,1.0,1,original
FKID000541,12.9608088,77.6386153,Old Airport Road,Old Airport Road,1.0,1,original
FKID000542,12.93269,77.5886561,Non-corridor,Non-corridor,0.7016666666666667,0,unresolved
FKID000543,12.9766224,77.6009202,Old Madras Road,Old Madras Road,1.0,1,original
FKID000544,13.0019858,77.5838626,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000545,12.9691833,77.590395,Mysore Road,Mysore Road,1.0,1,original
FKID000546,12.9653882,77.7018161,ORR East 2,ORR East 2,1.0,1,original
FKID000547,12.9816739,77.5869219,Non-corridor,Bellary Road 1,0.895,1,predicted
FKID000548,12.9828467,77.5966008,CBD 2,CBD 2,1.0,1,original
FKID000549,13.0361195,77.5895123,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000550,12.9691733,77.5905,Mysore Road,Mysore Road,1.0,1,original
FKID000551,12.9803167,77.5860051,Non-corridor,Bellary Road 1,0.8816666666666666,1,predicted
FKID000552,12.9254516,77.5803284,Non-corridor,ORR West 1,0.9114610850174872,1,predicted
FKID000553,12.9698023,77.7004597,ORR East 2,ORR East 2,1.0,1,original
FKID000555,12.9606468,77.5043745,Non-corridor,Non-corridor,0.500020328333059,0,unresolved
FKID000556,12.9462817,77.6072168,Hosur Road,Hosur Road,1.0,1,original
FKID000557,12.9050763,77.5856446,ORR West 1,ORR West 1,1.0,1,original
FKID000558,12.9234712,77.6554145,ORR East 1,ORR East 1,1.0,1,original
FKID000559,12.8663994,77.5345759,Non-corridor,Non-corridor,0.44593644445084213,0,unresolved
FKID000560,12.9371572,77.5626196,Non-corridor,Non-corridor,0.7916666666666667,1,unresolved
FKID000561,13.0020386,77.6630527,ORR North 1,ORR North 1,1.0,1,original
FKID000562,13.0429355,77.5866438,ORR North 2,ORR North 2,1.0,1,original
FKID000563,13.050612,77.5933747,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000564,12.938718,77.6346991,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID000565,12.9837283,77.5938566,CBD 2,CBD 2,1.0,1,original
FKID000566,12.9451182,77.5970652,Non-corridor,Non-corridor,0.559049871662739,0,unresolved
FKID000567,13.0168373,77.5840601,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID000568,13.0468824,77.5756714,ORR North 2,ORR North 2,1.0,1,original
FKID000569,12.9018662,77.6011464,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID000570,12.9819509,77.5954538,CBD 2,CBD 2,1.0,1,original
FKID000571,12.9870587,77.6485145,Old Madras Road,Old Madras Road,1.0,1,original
FKID000572,13.0699341,77.6204685,Non-corridor,Non-corridor,0.76,0,unresolved
FKID000573,13.0445891,77.5818807,ORR North 2,ORR North 2,1.0,1,original
FKID000574,12.9870855,77.648421,Old Madras Road,Old Madras Road,1.0,1,original
